TransactionID,ProductID,Date,QuantitySold,SalePrice,SupplierID,DiscountApplied,CustomerType,DeliveryDays
T00314,P0742,2024-09-21 23:18:55.633751,12,169.17,S008,0.17,E-commerce,9
T00315,P0972,2023-12-08 23:18:55.633751,12,361.89,S007,0.01,Wholesale,6
T00316,P0350,2023-10-26 23:18:55.633751,1,463.77,S036,0.06,E-commerce,2
T00317,P0434,2024-10-05 23:18:55.633751,8,230.41,S022,0.25,Wholesale,6
T00318,P0741,2024-03-23 23:18:55.633751,5,327.32,S005,0.13,Wholesale,4
T00319,P0150,2023-12-01 23:18:55.633751,2,111.99,S020,0.19,E-commerce,6
T00320,P0593,2024-05-22 23:18:55.633751,1,117.39,S039,0.28,E-commerce,7
T00321,P0585,2024-10-21 23:18:55.633751,14,48.66,S009,0.16,Wholesale,9
T00322,P0166,2024-01-25 23:18:55.633751,2,353.58,S019,0.0,E-commerce,4
T00323,P0851,2024-07-26 23:18:55.633751,14,151.77,S045,0.13,Wholesale,5
T00324,P0237,2024-04-15 23:18:55.633751,16,368.52,S050,0.18,Retail,3
T00325,P0623,2024-04-22 23:18:55.633751,1,431.07,S022,0.19,Retail,5
T00326,P0875,2024-09-05 23:18:55.633751,9,261.8,S047,0.21,Wholesale,6
T00327,P0507,2023-12-06 23:18:55.633751,3,396.43,S041,0.2,E-commerce,9
T00328,P0740,2024-06-21 23:18:55.633751,12,400.15,S033,0.29,Retail,3
T00329,P0518,2024-08-31 23:18:55.633751,12,238.89,S014,0.18,Retail,6
T00330,P0378,2024-06-10 23:18:55.633751,13,242.79,S020,0.21,Wholesale,8
T00331,P0747,2024-06-15 23:18:55.633751,2,237.21,S038,0.04,Wholesale,2
T00332,P0835,2024-07-19 23:18:55.633751,6,306.91,S032,0.03,E-commerce,4
T00333,P0381,2024-09-01 23:18:55.633751,5,310.19,S021,0.03,Retail,9
T00334,P0009,2023-12-17 23:18:55.633751,14,439.46,S029,0.0,Wholesale,9
T00335,P0457,2024-03-30 23:18:55.633751,14,188.1,S044,0.01,Retail,2
T00336,P0144,2024-10-01 23:18:55.633751,8,377.71,S047,0.18,Wholesale,4
T00337,P0520,2024-05-19 23:18:55.633751,8,467.13,S022,0.28,Retail,4
T00338,P0757,2023-12-07 23:18:55.633751,8,79.8,S031,0.03,Retail,2
T00339,P0089,2024-05-06 23:18:55.633751,7,491.65,S049,0.26,Wholesale,2
T00340,P0080,2024-09-24 23:18:55.633751,14,441.72,S048,0.3,E-commerce,4
T00341,P0571,2024-08-02 23:18:55.633751,13,462.1,S005,0.12,E-commerce,7
T00342,P0364,2024-07-27 23:18:55.633751,5,384.34,S018,0.05,Wholesale,9
T00343,P0781,2024-05-20 23:18:55.633751,5,350.24,S032,0.18,E-commerce,2
T00344,P0542,2024-05-12 23:18:55.633751,13,232.52,S021,0.05,E-commerce,9
T00345,P0530,2024-10-02 23:18:55.633751,2,403.57,S006,0.09,Retail,2
T00346,P0005,2024-01-27 23:18:55.633751,13,314.18,S032,0.13,Wholesale,9
T00347,P0421,2024-10-08 23:18:55.633751,14,396.29,S022,0.1,Wholesale,2
T00348,P0873,2024-01-13 23:18:55.633751,3,355.22,S050,0.09,Retail,1
T00349,P0596,2024-01-07 23:18:55.633751,4,93.76,S018,0.11,E-commerce,6
T00350,P0793,2024-09-08 23:18:55.633751,6,96.09,S020,0.16,Retail,5
T00351,P0649,2023-11-03 23:18:55.633751,6,323.21,S021,0.09,E-commerce,3
T00352,P0958,2024-09-23 23:18:55.633751,2,96.84,S026,0.07,Wholesale,2
T00353,P0620,2024-05-22 23:18:55.633751,12,106.41,S042,0.01,Retail,4
T00354,P0220,2024-08-02 23:18:55.633751,7,198.01,S046,0.08,Retail,5
T00355,P0636,2024-05-25 23:18:55.633751,19,330.25,S014,0.04,Wholesale,6
T00356,P0457,2024-06-22 23:18:55.633751,14,375.46,S040,0.24,Retail,4
T00357,P0930,2024-08-24 23:18:55.633751,15,350.37,S047,0.28,E-commerce,2
T00358,P0065,2024-07-09 23:18:55.633751,11,421.15,S009,0.25,Retail,9
T00359,P0133,2024-01-09 23:18:55.633751,4,118.88,S050,0.09,Wholesale,4
T00360,P0006,2023-12-18 23:18:55.633751,5,493.59,S011,0.04,E-commerce,6
T00361,P0136,2024-06-15 23:18:55.633751,13,274.85,S026,0.08,Wholesale,2
T00362,P0977,2023-12-11 23:18:55.633751,18,170.8,S019,0.05,Wholesale,4
T00363,P0103,2023-11-24 23:18:55.633751,13,218.46,S007,0.22,Retail,8
T00364,P0221,2024-05-09 23:18:55.633751,18,318.4,S023,0.12,Retail,5
T00365,P0117,2024-03-21 23:18:55.633751,11,354.89,S049,0.1,Retail,1
T00366,P0532,2024-03-17 23:18:55.633751,17,5.44,S009,0.07,Retail,1
T00367,P0844,2024-07-02 23:18:55.633751,15,160.09,S025,0.13,E-commerce,3
T00368,P0602,2023-12-28 23:18:55.633751,8,473.21,S010,0.24,E-commerce,2
T00369,P0066,2024-09-29 23:18:55.633751,2,106.75,S022,0.17,E-commerce,7
T00370,P0399,2024-03-01 23:18:55.633751,8,386.18,S019,0.17,E-commerce,4
T00371,P0526,2024-04-05 23:18:55.633751,10,27.53,S016,0.08,E-commerce,9
T00372,P0349,2024-01-29 23:18:55.633751,16,213.13,S045,0.26,Retail,5
T00373,P0073,2024-06-24 23:18:55.633751,14,33.29,S047,0.25,Wholesale,8
T00374,P0870,2024-04-05 23:18:55.633751,1,64.91,S016,0.25,Retail,4
T00375,P0048,2024-04-28 23:18:55.633751,8,379.02,S011,0.08,Retail,8
T00376,P0724,2024-08-13 23:18:55.633751,7,99.74,S012,0.2,E-commerce,7
T00377,P0310,2024-02-16 23:18:55.633751,18,154.26,S040,0.22,Retail,9
T00378,P0834,2024-05-11 23:18:55.633751,6,239.86,S008,0.06,Wholesale,8
T00379,P0051,2024-06-22 23:18:55.633751,19,113.22,S034,0.21,Retail,6
T00380,P0113,2024-05-04 23:18:55.633751,8,284.49,S010,0.05,E-commerce,7
T00381,P0809,2024-06-06 23:18:55.633751,16,246.17,S022,0.05,Wholesale,2
T00382,P0295,2024-09-26 23:18:55.633751,3,248.23,S035,0.03,Wholesale,2
T00383,P0068,2024-06-10 23:18:55.633751,14,365.12,S006,0.07,Retail,8
T00384,P0940,2023-10-31 23:18:55.633751,13,499.7,S035,0.11,Wholesale,3
T00385,P0270,2024-03-21 23:18:55.633751,16,57.44,S050,0.14,E-commerce,2
T00386,P0812,2024-08-24 23:18:55.633751,15,8.59,S001,0.29,E-commerce,1
T00387,P0095,2024-10-11 23:18:55.633751,17,94.59,S024,0.04,E-commerce,3
T00388,P0262,2024-07-24 23:18:55.633751,3,189.71,S004,0.22,E-commerce,8
T00389,P0499,2024-09-13 23:18:55.633751,7,230.36,S019,0.1,Wholesale,7
T00390,P0912,2024-03-23 23:18:55.633751,7,46.48,S011,0.13,E-commerce,3
T00391,P0743,2024-05-18 23:18:55.633751,4,489.91,S040,0.27,Wholesale,9
T00392,P0413,2024-08-18 23:18:55.633751,10,355.47,S031,0.16,E-commerce,2
T00393,P0497,2024-03-31 23:18:55.633751,6,58.3,S001,0.13,Retail,5
T00394,P0512,2024-02-20 23:18:55.633751,6,467.2,S038,0.03,E-commerce,9
T00395,P0998,2024-04-03 23:18:55.633751,8,118.15,S039,0.02,Retail,2
T00396,P0269,2023-11-09 23:18:55.633751,2,187.74,S001,0.18,Wholesale,5
T00397,P0344,2024-03-01 23:18:55.633751,18,428.72,S010,0.22,E-commerce,1
T00398,P0560,2024-07-29 23:18:55.633751,11,173.9,S041,0.01,Wholesale,5
T00399,P0239,2024-03-16 23:18:55.633751,3,394.65,S001,0.21,E-commerce,4
T00400,P0208,2024-04-12 23:18:55.633751,4,123.2,S020,0.05,E-commerce,9
T00401,P0594,2024-08-17 23:18:55.633751,3,426.23,S002,0.24,Wholesale,9
T00402,P0313,2024-08-12 23:18:55.633751,8,129.64,S044,0.03,Wholesale,4
T00403,P0337,2024-08-21 23:18:55.633751,1,486.46,S025,0.09,E-commerce,1
T00404,P0430,2023-10-26 23:18:55.633751,19,190.92,S050,0.12,Wholesale,4
T00405,P0814,2024-08-25 23:18:55.633751,12,197.98,S046,0.14,Wholesale,8
T00406,P0131,2024-06-18 23:18:55.633751,6,199.75,S032,0.25,Retail,1
T00407,P0949,2024-02-17 23:18:55.633751,6,68.09,S019,0.05,Wholesale,9
T00408,P0439,2024-06-10 23:18:55.633751,13,395.78,S023,0.21,Wholesale,6
T00409,P0722,2023-12-02 23:18:55.633751,2,437.13,S009,0.07,Wholesale,8
T00410,P0423,2024-01-03 23:18:55.633751,18,215.0,S017,0.18,Wholesale,9
T00411,P0428,2024-05-07 23:18:55.633751,14,366.19,S012,0.03,E-commerce,7
T00412,P0085,2024-01-10 23:18:55.633751,10,245.01,S010,0.22,Wholesale,1
T00413,P0750,2024-01-10 23:18:55.633751,3,410.34,S031,0.16,Retail,6
T00414,P0889,2024-02-08 23:18:55.633751,8,62.6,S041,0.22,E-commerce,9
T00415,P0248,2024-05-10 23:18:55.633751,7,267.53,S036,0.28,Wholesale,9
T00416,P0463,2024-07-02 23:18:55.633751,5,228.31,S044,0.22,Retail,9
T00417,P0437,2024-01-02 23:18:55.633751,14,287.42,S049,0.19,Wholesale,4
T00418,P0457,2024-03-27 23:18:55.633751,3,436.09,S005,0.29,Retail,2
T00419,P0045,2024-01-20 23:18:55.633751,19,18.76,S015,0.11,Retail,1
T00420,P0788,2023-11-06 23:18:55.633751,14,267.3,S025,0.03,E-commerce,8
T00421,P0991,2024-03-14 23:18:55.633751,3,65.75,S011,0.3,Retail,9
T00422,P0802,2024-04-02 23:18:55.633751,17,232.3,S029,0.02,Wholesale,7
T00423,P0572,2024-08-08 23:18:55.633751,14,79.88,S033,0.11,E-commerce,3
T00424,P0603,2024-09-08 23:18:55.633751,15,307.66,S003,0.18,Wholesale,7
T00425,P0631,2024-10-25 23:18:55.633751,15,424.2,S034,0.04,Retail,6
T00426,P0048,2024-03-21 23:18:55.633751,5,376.37,S010,0.27,Wholesale,9
T00427,P0654,2023-11-05 23:18:55.633751,10,92.4,S012,0.04,Wholesale,5
T00428,P0329,2024-07-29 23:18:55.633751,9,80.21,S032,0.0,Retail,3
T00429,P0511,2024-02-24 23:18:55.633751,11,237.77,S022,0.04,E-commerce,6
T00430,P0344,2023-10-27 23:18:55.633751,6,217.02,S023,0.16,E-commerce,5
T00431,P0031,2024-06-04 23:18:55.633751,5,351.29,S015,0.26,E-commerce,6
T00432,P0783,2023-11-06 23:18:55.633751,15,160.77,S025,0.16,E-commerce,2
T00433,P0466,2024-03-07 23:18:55.633751,7,322.23,S010,0.1,Wholesale,4
T00434,P0733,2023-12-19 23:18:55.633751,8,12.86,S030,0.23,E-commerce,7
T00435,P0907,2024-07-03 23:18:55.633751,9,76.23,S041,0.2,Retail,2
T00436,P0395,2024-08-04 23:18:55.633751,12,45.12,S005,0.2,Retail,2
T00437,P0469,2023-11-15 23:18:55.633751,19,153.0,S015,0.17,Retail,7
T00438,P0326,2024-01-27 23:18:55.633751,15,436.07,S036,0.19,Wholesale,9
T00439,P0604,2024-07-17 23:18:55.633751,3,106.64,S020,0.02,E-commerce,5
T00440,P0713,2024-07-23 23:18:55.633751,12,160.22,S029,0.2,Retail,5
T00441,P0663,2024-02-06 23:18:55.633751,16,204.74,S046,0.1,Retail,3
T00442,P0843,2024-02-17 23:18:55.633751,5,19.46,S014,0.06,E-commerce,5
T00443,P0663,2023-11-19 23:18:55.633751,7,176.37,S040,0.1,Retail,3
T00444,P0590,2023-10-30 23:18:55.633751,12,360.6,S039,0.17,Retail,1
T00445,P0107,2024-09-23 23:18:55.633751,13,456.38,S034,0.25,Retail,1
T00446,P0453,2024-05-23 23:18:55.633751,16,175.36,S024,0.0,Retail,3
T00447,P0039,2023-10-31 23:18:55.633751,5,463.33,S008,0.27,E-commerce,2
T00448,P0191,2024-01-03 23:18:55.633751,19,98.95,S013,0.26,Wholesale,9
T00449,P0066,2024-08-11 23:18:55.633751,2,169.5,S033,0.28,Retail,2
T00450,P0318,2024-02-23 23:18:55.633751,13,42.66,S010,0.04,Wholesale,7
T00451,P0058,2024-02-08 23:18:55.633751,6,107.53,S008,0.08,Wholesale,6
T00452,P0412,2024-04-24 23:18:55.633751,11,339.5,S025,0.05,E-commerce,5
T00453,P0205,2024-07-05 23:18:55.633751,3,200.06,S005,0.27,Retail,2
T00454,P0571,2024-08-14 23:18:55.633751,10,388.46,S008,0.25,E-commerce,4
T00455,P0085,2024-02-13 23:18:55.633751,11,386.09,S019,0.03,E-commerce,1
T00456,P0447,2024-04-20 23:18:55.633751,15,140.45,S005,0.04,E-commerce,7
T00457,P0267,2024-06-05 23:18:55.633751,13,455.62,S044,0.05,Retail,8
T00458,P0479,2024-09-05 23:18:55.633751,18,192.2,S029,0.17,Retail,3
T00459,P0067,2024-03-17 23:18:55.633751,8,74.39,S031,0.19,Retail,5
T00460,P0058,2024-10-11 23:18:55.633751,7,481.52,S035,0.28,E-commerce,1
T00461,P0841,2024-08-21 23:18:55.633751,4,190.72,S004,0.16,Wholesale,9
T00462,P0622,2024-04-08 23:18:55.633751,6,408.91,S004,0.17,Wholesale,6
T00463,P0601,2024-07-27 23:18:55.633751,10,110.17,S019,0.13,Wholesale,3
T00464,P0683,2023-11-05 23:18:55.633751,7,266.62,S034,0.3,Wholesale,4
T00465,P0578,2024-06-08 23:18:55.633751,17,398.74,S007,0.01,E-commerce,5
T00466,P0446,2024-09-22 23:18:55.633751,13,332.2,S018,0.02,Wholesale,3
T00467,P0456,2023-12-31 23:18:55.633751,1,486.33,S017,0.2,Wholesale,4
T00468,P0051,2024-09-24 23:18:55.633751,1,282.42,S044,0.22,E-commerce,6
T00469,P0563,2024-06-26 23:18:55.633751,7,154.85,S001,0.22,Wholesale,4
T00470,P0584,2023-12-12 23:18:55.633751,19,395.56,S036,0.15,E-commerce,9
T00471,P0586,2024-05-16 23:18:55.633751,2,343.91,S005,0.06,Retail,1
T00472,P0682,2024-02-21 23:18:55.633751,4,265.11,S005,0.16,E-commerce,5
T00473,P0480,2024-04-17 23:18:55.633751,11,124.36,S015,0.27,Retail,3
T00474,P0161,2024-01-28 23:18:55.633751,5,475.04,S028,0.18,Wholesale,4
T00475,P0784,2024-09-09 23:18:55.633751,18,31.53,S005,0.18,Retail,9
T00476,P0219,2024-01-31 23:18:55.633751,5,79.49,S023,0.27,Wholesale,4
T00477,P0541,2024-04-10 23:18:55.633751,19,460.57,S020,0.15,E-commerce,4
T00478,P0798,2024-04-20 23:18:55.633751,16,40.57,S025,0.28,Retail,2
T00479,P0785,2024-02-21 23:18:55.633751,16,34.36,S009,0.07,Retail,9
T00480,P0687,2024-03-25 23:18:55.633751,6,234.09,S018,0.15,Wholesale,4
T00481,P0024,2024-06-09 23:18:55.633751,15,458.76,S041,0.29,E-commerce,4
T00482,P0893,2024-10-09 23:18:55.633751,14,479.68,S012,0.08,Wholesale,2
T00483,P0376,2024-10-21 23:18:55.633751,1,172.66,S044,0.25,Wholesale,6
T00484,P0578,2024-06-14 23:18:55.633751,7,200.04,S050,0.06,Wholesale,1
T00485,P0148,2024-09-02 23:18:55.633751,17,472.04,S005,0.16,Wholesale,9
T00486,P0966,2024-08-14 23:18:55.633751,18,474.47,S011,0.06,E-commerce,6
T00487,P0500,2024-09-17 23:18:55.633751,17,35.59,S039,0.25,Wholesale,8
T00488,P0442,2023-11-26 23:18:55.633751,8,11.48,S043,0.17,Wholesale,7
T00489,P0875,2024-09-04 23:18:55.633751,5,153.86,S018,0.06,Retail,4
T00490,P0175,2024-06-28 23:18:55.633751,13,74.14,S016,0.06,Retail,8
T00491,P0030,2024-09-29 23:18:55.633751,13,362.15,S025,0.29,E-commerce,1
T00492,P0933,2024-03-24 23:18:55.633751,8,426.14,S037,0.05,E-commerce,5
T00493,P0005,2024-02-03 23:18:55.633751,16,339.09,S026,0.26,Wholesale,7
T00494,P0206,2024-02-05 23:18:55.633751,19,89.6,S009,0.29,Wholesale,3
T00495,P0324,2024-06-06 23:18:55.633751,8,438.42,S011,0.27,Retail,8
T00496,P0401,2023-10-28 23:18:55.633751,3,479.92,S020,0.2,Retail,4
T00497,P0308,2024-09-14 23:18:55.633751,5,6.11,S031,0.19,E-commerce,4
T00498,P0919,2024-07-07 23:18:55.633751,7,163.1,S016,0.06,Retail,8
T00499,P0832,2024-08-02 23:18:55.633751,3,347.76,S026,0.01,E-commerce,3
T00500,P0153,2024-09-24 23:18:55.633751,10,168.98,S034,0.15,Retail,8
T00501,P0932,2024-07-05 23:18:55.633751,1,275.7,S001,0.18,Retail,8
T00502,P0755,2024-03-11 23:18:55.633751,1,78.85,S041,0.28,Wholesale,5
T00503,P0517,2023-11-20 23:18:55.633751,16,366.93,S004,0.03,Wholesale,2
T00504,P0635,2024-03-17 23:18:55.633751,9,179.22,S042,0.27,E-commerce,1
T00505,P0099,2024-07-16 23:18:55.633751,12,350.16,S029,0.21,Retail,7
T00506,P0995,2023-11-25 23:18:55.633751,12,89.75,S022,0.05,E-commerce,5
T00507,P0176,2023-11-13 23:18:55.633751,8,80.68,S002,0.14,E-commerce,3
T00508,P0250,2024-01-12 23:18:55.633751,9,78.83,S001,0.21,E-commerce,3
T00509,P0888,2024-01-04 23:18:55.633751,9,196.72,S038,0.18,E-commerce,4
T00510,P0831,2023-11-13 23:18:55.633751,4,12.37,S033,0.29,Wholesale,6
T00511,P0036,2024-08-14 23:18:55.633751,12,497.7,S046,0.21,Wholesale,4
T00512,P0386,2024-05-20 23:18:55.633751,2,368.24,S006,0.01,Wholesale,6
T00513,P0900,2024-10-05 23:18:55.633751,2,441.79,S023,0.0,E-commerce,9
T00514,P0297,2024-01-07 23:18:55.633751,6,311.11,S045,0.11,Retail,1
T00515,P0625,2024-05-02 23:18:55.633751,6,39.65,S031,0.13,E-commerce,6
T00516,P0051,2024-04-20 23:18:55.633751,6,262.53,S043,0.24,Wholesale,5
T00517,P0022,2024-04-09 23:18:55.633751,18,346.33,S022,0.29,Retail,3
T00518,P0055,2024-04-10 23:18:55.633751,7,474.67,S023,0.27,E-commerce,5
T00519,P0261,2024-01-30 23:18:55.633751,19,461.64,S042,0.04,E-commerce,3
T00520,P0123,2024-07-03 23:18:55.633751,12,104.52,S033,0.26,Retail,9
T00521,P0452,2024-02-01 23:18:55.633751,10,469.85,S008,0.26,E-commerce,9
T00522,P0293,2023-12-19 23:18:55.633751,16,459.2,S022,0.04,Wholesale,1
T00523,P0209,2024-04-18 23:18:55.633751,10,258.71,S001,0.3,Retail,5
T00524,P0971,2024-10-10 23:18:55.633751,19,493.56,S039,0.08,E-commerce,3
T00525,P0008,2024-08-04 23:18:55.633751,10,279.99,S039,0.16,Wholesale,5
T00526,P0588,2024-01-31 23:18:55.633751,3,81.66,S047,0.11,Wholesale,9
T00527,P0348,2024-01-26 23:18:55.633751,9,181.87,S012,0.19,E-commerce,9
T00528,P0590,2023-12-08 23:18:55.633751,2,121.81,S019,0.14,Retail,8
T00529,P0660,2023-11-25 23:18:55.633751,14,207.39,S004,0.05,E-commerce,1
T00530,P0489,2024-05-07 23:18:55.633751,6,260.78,S019,0.13,Wholesale,3
T00531,P0791,2024-09-16 23:18:55.633751,13,481.27,S038,0.29,Wholesale,7
T00532,P0417,2024-08-12 23:18:55.633751,9,459.27,S044,0.02,Retail,8
T00533,P0484,2024-06-15 23:18:55.633751,3,209.58,S035,0.28,E-commerce,4
T00534,P0656,2024-02-22 23:18:55.633751,5,451.96,S031,0.24,E-commerce,8
T00535,P0412,2024-05-20 23:18:55.633751,7,211.85,S009,0.29,Wholesale,4
T00536,P0566,2024-01-26 23:18:55.633751,9,368.22,S047,0.19,E-commerce,8
T00537,P0451,2024-08-10 23:18:55.633751,14,138.28,S002,0.02,Retail,4
T00538,P0327,2024-09-10 23:18:55.633751,15,175.89,S044,0.01,Wholesale,2
T00539,P0305,2024-07-20 23:18:55.633751,5,219.61,S012,0.05,Retail,8
T00540,P0184,2023-11-08 23:18:55.633751,14,256.84,S016,0.07,E-commerce,3
T00541,P0534,2024-05-03 23:18:55.633751,19,355.0,S024,0.08,E-commerce,6
T00542,P0325,2024-06-16 23:18:55.633751,12,23.43,S017,0.02,Wholesale,9
T00543,P0694,2024-02-06 23:18:55.633751,17,247.2,S028,0.27,E-commerce,8
T00544,P0203,2024-08-23 23:18:55.633751,4,37.6,S021,0.22,E-commerce,3
T00545,P0640,2024-05-06 23:18:55.633751,13,119.16,S021,0.09,Wholesale,2
T00546,P0664,2024-05-09 23:18:55.633751,18,373.98,S013,0.26,Retail,5
T00547,P0233,2024-03-08 23:18:55.633751,9,152.4,S038,0.01,Retail,9
T00548,P0349,2024-04-25 23:18:55.633751,19,371.87,S014,0.22,Wholesale,4
T00549,P0256,2024-04-30 23:18:55.633751,5,317.14,S033,0.26,Retail,4
T00550,P0650,2024-10-25 23:18:55.633751,12,93.15,S014,0.24,E-commerce,7
T00551,P0937,2024-01-02 23:18:55.633751,8,213.61,S024,0.18,Wholesale,3
T00552,P0281,2024-02-29 23:18:55.633751,14,154.05,S010,0.11,E-commerce,1
T00553,P0288,2024-02-17 23:18:55.633751,5,71.14,S022,0.02,Wholesale,4
T00554,P0811,2024-03-29 23:18:55.633751,10,109.6,S044,0.02,E-commerce,6
T00555,P0439,2024-07-22 23:18:55.633751,13,343.93,S022,0.19,Retail,7
T00556,P0404,2024-05-29 23:18:55.633751,17,367.97,S003,0.05,Retail,4
T00557,P0097,2024-02-17 23:18:55.633751,7,211.65,S009,0.07,Wholesale,6
T00558,P0273,2024-05-29 23:18:55.633751,16,203.05,S016,0.22,Wholesale,3
T00559,P0860,2024-01-28 23:18:55.633751,14,365.39,S024,0.29,Wholesale,9
T00560,P0795,2024-05-03 23:18:55.633751,19,407.02,S043,0.11,Wholesale,2
T00561,P0744,2024-02-03 23:18:55.633751,2,106.28,S007,0.24,Retail,3
T00562,P0100,2024-06-27 23:18:55.633751,11,245.46,S001,0.2,E-commerce,9
T00563,P0675,2024-05-03 23:18:55.633751,19,445.2,S041,0.26,Retail,2
T00564,P0872,2024-06-05 23:18:55.633751,7,42.5,S034,0.16,E-commerce,1
T00565,P0609,2024-05-31 23:18:55.633751,6,135.57,S007,0.02,E-commerce,5
T00566,P0237,2024-08-21 23:18:55.633751,14,182.69,S049,0.15,Retail,9
T00567,P0308,2024-05-25 23:18:55.633751,14,354.01,S041,0.15,E-commerce,6
T00568,P0604,2024-07-06 23:18:55.633751,16,195.78,S034,0.17,Retail,2
T00569,P0093,2024-07-24 23:18:55.633751,7,173.51,S027,0.0,E-commerce,7
T00570,P0060,2024-10-18 23:18:55.633751,13,263.51,S044,0.06,Wholesale,1
T00571,P0885,2024-10-01 23:18:55.633751,4,366.36,S044,0.09,Wholesale,2
T00572,P0426,2024-01-07 23:18:55.633751,15,22.29,S020,0.16,E-commerce,3
T00573,P0317,2024-09-10 23:18:55.633751,9,154.85,S026,0.03,Retail,9
T00574,P0323,2024-03-28 23:18:55.633751,3,59.73,S010,0.02,E-commerce,6
T00575,P0612,2023-11-29 23:18:55.633751,17,307.07,S007,0.19,Wholesale,8
T00576,P0615,2024-01-31 23:18:55.633751,5,432.24,S026,0.22,Wholesale,4
T00577,P0676,2024-01-09 23:18:55.633751,13,329.97,S034,0.03,Retail,3
T00578,P0745,2024-09-16 23:18:55.633751,15,347.32,S044,0.18,Retail,9
T00579,P0300,2024-01-13 23:18:55.633751,6,469.96,S011,0.16,E-commerce,8
T00580,P0788,2023-12-10 23:18:55.633751,6,498.6,S014,0.09,E-commerce,4
T00581,P0238,2024-06-03 23:18:55.633751,1,402.35,S013,0.25,Retail,1
T00582,P0687,2024-09-05 23:18:55.633751,19,285.17,S014,0.23,Wholesale,5
T00583,P0922,2024-08-09 23:18:55.633751,10,458.67,S028,0.12,E-commerce,2
T00584,P0518,2024-10-19 23:18:55.633751,10,467.43,S031,0.3,E-commerce,6
T00585,P0413,2024-02-15 23:18:55.633751,12,409.58,S019,0.29,Retail,1
T00586,P0348,2024-03-30 23:18:55.633751,7,201.31,S039,0.23,Wholesale,9
T00587,P0734,2024-06-28 23:18:55.633751,13,90.31,S032,0.29,Retail,1
T00588,P0761,2024-07-21 23:18:55.633751,10,402.78,S050,0.19,Wholesale,7
T00589,P0649,2023-11-01 23:18:55.633751,9,142.47,S032,0.19,E-commerce,4
T00590,P0091,2024-03-03 23:18:55.633751,7,367.96,S040,0.04,Retail,4
T00591,P0598,2024-08-11 23:18:55.633751,12,325.82,S008,0.23,Wholesale,1
T00592,P0790,2024-09-05 23:18:55.633751,16,31.42,S007,0.2,E-commerce,1
T00593,P0035,2023-12-08 23:18:55.633751,15,414.23,S046,0.11,Wholesale,7
T00594,P0180,2023-12-19 23:18:55.633751,1,123.82,S003,0.14,E-commerce,1
T00595,P0734,2024-06-19 23:18:55.633751,18,452.86,S025,0.26,E-commerce,1
T00596,P0973,2024-05-15 23:18:55.633751,10,487.23,S005,0.23,Wholesale,9
T00597,P0506,2024-07-27 23:18:55.633751,14,205.79,S031,0.19,E-commerce,4
T00598,P0610,2024-05-18 23:18:55.633751,19,117.25,S043,0.17,Retail,1
T00599,P0429,2024-05-22 23:18:55.633751,9,79.02,S042,0.22,Wholesale,5
T00600,P0440,2023-11-19 23:18:55.633751,8,104.01,S042,0.12,E-commerce,3
T00601,P0934,2023-11-20 23:18:55.633751,8,497.77,S038,0.11,Wholesale,2
T00602,P0510,2024-01-07 23:18:55.633751,18,384.57,S027,0.22,Wholesale,7
T00603,P0571,2024-01-26 23:18:55.633751,19,253.35,S039,0.26,Retail,1
T00604,P0833,2023-11-22 23:18:55.633751,17,461.59,S048,0.0,Wholesale,3
T00605,P0367,2023-11-03 23:18:55.633751,19,348.64,S013,0.2,Wholesale,3
T00606,P0108,2024-08-15 23:18:55.633751,19,76.69,S028,0.25,Wholesale,1
T00607,P0256,2024-03-04 23:18:55.633751,17,55.87,S006,0.07,Retail,7
T00608,P0148,2024-01-17 23:18:55.633751,4,480.88,S027,0.24,E-commerce,5
T00609,P0835,2024-09-09 23:18:55.633751,18,266.02,S023,0.19,Retail,8
T00610,P0357,2023-11-06 23:18:55.633751,3,410.02,S048,0.05,E-commerce,3
T00611,P0497,2024-07-05 23:18:55.633751,6,486.96,S040,0.2,Retail,1
T00612,P0941,2024-01-20 23:18:55.633751,11,133.8,S015,0.24,E-commerce,9
T00613,P0977,2024-09-07 23:18:55.633751,18,488.73,S001,0.02,Retail,5
T00614,P0863,2023-12-29 23:18:55.633751,14,13.23,S027,0.08,E-commerce,4
T00615,P0256,2023-12-05 23:18:55.633751,12,18.48,S014,0.18,Wholesale,4
T00616,P0567,2023-10-31 23:18:55.633751,7,434.29,S039,0.19,Wholesale,9
T00617,P0083,2024-02-26 23:18:55.633751,1,299.83,S006,0.06,E-commerce,2
T00618,P0394,2024-04-12 23:18:55.633751,3,400.28,S040,0.27,E-commerce,1
T00619,P0655,2024-04-20 23:18:55.633751,4,172.96,S029,0.0,Wholesale,8
T00620,P0876,2023-11-12 23:18:55.633751,10,350.92,S026,0.03,Wholesale,6
T00621,P0700,2024-03-27 23:18:55.633751,6,199.4,S005,0.05,Wholesale,6
T00622,P0272,2024-04-16 23:18:55.633751,16,325.35,S040,0.25,E-commerce,3
T00623,P0321,2024-09-03 23:18:55.633751,12,59.63,S029,0.26,Retail,5
T00624,P0401,2023-12-02 23:18:55.633751,10,361.59,S038,0.28,E-commerce,3
T00625,P0246,2024-01-30 23:18:55.633751,8,117.93,S032,0.08,Wholesale,4
T00626,P0902,2024-02-24 23:18:55.633751,3,94.38,S021,0.16,Wholesale,1
T00627,P0330,2024-06-19 23:18:55.633751,17,42.98,S049,0.2,Retail,2
