ProductID,Category,StockLevel,ReorderPoint,UnitPrice,SupplierID,WarehouseLocation,SafetyStock,LastRestockDate,ProductName,ProductImageURL
P0910,Food,39,36,53.61,S030,East,16,2024-08-15 23:18:55.621742,Pasta,https://example.com/images/P0910.jpg
P0911,Home Goods,97,39,69.08,S048,East,16,2024-03-01 23:18:55.621742,Curtains,https://example.com/images/P0911.jpg
P0912,Clothing,27,33,124.14,S042,West,19,2024-05-31 23:18:55.621742,T-Shirt,https://example.com/images/P0912.jpg
P0913,Home Goods,43,28,405.82,S014,South,31,2024-10-22 23:18:55.621742,Table,https://example.com/images/P0913.jpg
P0914,Electronics,79,25,246.31,S042,West,51,2024-03-01 23:18:55.621742,Headphones,https://example.com/images/P0914.jpg
P0915,Home Goods,90,35,41.39,S022,East,35,2024-10-15 23:18:55.621742,Table,https://example.com/images/P0915.jpg
P0916,Electronics,10,20,34.78,S046,South,31,2024-04-03 23:18:55.621742,Camera,https://example.com/images/P0916.jpg
P0917,Home Goods,43,33,72.38,S049,West,50,2024-08-17 23:18:55.621742,Curtains,https://example.com/images/P0917.jpg
P0918,Food,36,38,397.73,S014,North,34,2023-12-16 23:18:55.621742,Chocolate,https://example.com/images/P0918.jpg
P0919,Electronics,39,19,317.36,S047,South,27,2024-01-21 23:18:55.621742,Tablet,https://example.com/images/P0919.jpg
P0920,Home Goods,63,23,140.44,S008,East,49,2024-03-19 23:18:55.621742,Carpet,https://example.com/images/P0920.jpg
P0921,Clothing,62,6,37.93,S025,West,50,2024-03-15 23:18:55.621742,Shoes,https://example.com/images/P0921.jpg
P0922,Health,91,35,336.08,S004,North,31,2024-09-21 23:18:55.621742,Vitamins,https://example.com/images/P0922.jpg
P0923,Home Goods,82,11,322.87,S044,East,54,2024-03-08 23:18:55.621742,Lamp,https://example.com/images/P0923.jpg
P0924,Food,46,45,37.63,S015,West,40,2023-12-15 23:18:55.621742,Juice,https://example.com/images/P0924.jpg
P0925,Clothing,90,36,406.29,S049,East,28,2024-05-03 23:18:55.621742,Jeans,https://example.com/images/P0925.jpg
P0926,Food,38,43,481.68,S046,West,39,2023-11-02 23:18:55.621742,Chocolate,https://example.com/images/P0926.jpg
P0927,Home Goods,56,39,380.82,S049,West,44,2024-07-04 23:18:55.621742,Candle,https://example.com/images/P0927.jpg
P0928,Electronics,1,22,443.45,S014,North,24,2024-08-20 23:18:55.621742,Headphones,https://example.com/images/P0928.jpg
P0929,Electronics,60,23,14.89,S003,South,32,2024-10-07 23:18:55.621742,Smartwatch,https://example.com/images/P0929.jpg
P0930,Home Goods,69,22,192.26,S049,East,49,2023-11-16 23:18:55.621742,Chair,https://example.com/images/P0930.jpg
P0931,Electronics,89,47,17.39,S037,North,21,2024-02-24 23:18:55.621742,Headphones,https://example.com/images/P0931.jpg
P0932,Food,90,47,220.37,S022,North,25,2024-10-05 23:18:55.621742,Cookies,https://example.com/images/P0932.jpg
P0933,Clothing,12,31,258.74,S032,East,28,2024-04-25 23:18:55.621742,Jeans,https://example.com/images/P0933.jpg
P0934,Clothing,20,43,181.2,S042,South,20,2024-05-26 23:18:55.621742,Jacket,https://example.com/images/P0934.jpg
P0935,Sports,66,25,208.78,S042,East,10,2024-03-10 23:18:55.621742,Bicycle Helmet,https://example.com/images/P0935.jpg
P0936,Electronics,33,18,203.66,S012,West,25,2024-04-10 23:18:55.621742,Smartwatch,https://example.com/images/P0936.jpg
P0937,Health,23,12,31.68,S024,West,14,2023-12-20 23:18:55.621742,First Aid Kit,https://example.com/images/P0937.jpg
P0938,Clothing,47,47,363.12,S013,North,55,2024-02-10 23:18:55.621742,Shoes,https://example.com/images/P0938.jpg
P0939,Electronics,35,39,209.63,S018,West,48,2024-02-22 23:18:55.621742,Tablet,https://example.com/images/P0939.jpg
P0940,Clothing,46,35,181.33,S029,West,28,2024-07-10 23:18:55.621742,Jeans,https://example.com/images/P0940.jpg
P0941,Health,60,7,262.17,S038,South,51,2024-09-07 23:18:55.621742,Thermometer,https://example.com/images/P0941.jpg
P0942,Clothing,56,22,161.88,S026,North,50,2024-07-14 23:18:55.621742,Jeans,https://example.com/images/P0942.jpg
P0943,Home Goods,19,8,443.23,S049,North,55,2024-06-24 23:18:55.621742,Curtains,https://example.com/images/P0943.jpg
P0944,Health,19,7,329.37,S026,North,43,2023-12-06 23:18:55.621742,Thermometer,https://example.com/images/P0944.jpg
P0945,Clothing,56,17,256.34,S002,South,41,2024-09-05 23:18:55.621742,Jeans,https://example.com/images/P0945.jpg
P0946,Food,4,32,485.59,S007,South,25,2024-04-08 23:18:55.621742,Bread,https://example.com/images/P0946.jpg
P0947,Electronics,90,36,64.18,S012,South,14,2024-08-02 23:18:55.621742,Smartphone,https://example.com/images/P0947.jpg
P0948,Clothing,30,48,47.99,S007,South,30,2023-12-29 23:18:55.621742,Sunglasses,https://example.com/images/P0948.jpg
P0949,Food,26,44,459.64,S016,East,51,2023-10-30 23:18:55.621742,Snacks,https://example.com/images/P0949.jpg
P0950,Sports,48,27,230.37,S005,East,54,2024-10-03 23:18:55.621742,Soccer Ball,https://example.com/images/P0950.jpg
P0951,Food,18,44,194.01,S035,East,19,2024-01-03 23:18:55.621742,Juice,https://example.com/images/P0951.jpg
P0952,Electronics,42,37,182.64,S013,North,14,2024-06-30 23:18:55.621742,Smartwatch,https://example.com/images/P0952.jpg
P0953,Clothing,93,24,190.81,S029,West,53,2024-06-07 23:18:55.621742,T-Shirt,https://example.com/images/P0953.jpg
P0954,Sports,1,48,467.85,S019,North,14,2024-06-23 23:18:55.621742,Bicycle Helmet,https://example.com/images/P0954.jpg
P0955,Sports,50,46,434.57,S027,East,49,2024-04-04 23:18:55.621742,Yoga Mat,https://example.com/images/P0955.jpg
P0956,Sports,97,5,351.92,S048,East,43,2024-08-31 23:18:55.621742,Dumbbells,https://example.com/images/P0956.jpg
P0957,Sports,31,26,462.76,S003,West,23,2024-05-13 23:18:55.621742,Tennis Racket,https://example.com/images/P0957.jpg
P0958,Home Goods,99,43,85.04,S006,East,57,2023-11-12 23:18:55.621742,Table,https://example.com/images/P0958.jpg
P0959,Food,20,36,105.67,S035,East,23,2024-09-05 23:18:55.621742,Juice,https://example.com/images/P0959.jpg
P0960,Sports,59,34,333.61,S023,North,44,2024-03-01 23:18:55.621742,Yoga Mat,https://example.com/images/P0960.jpg
P0961,Health,5,30,443.18,S010,East,49,2024-02-17 23:18:55.621742,Supplements,https://example.com/images/P0961.jpg
P0962,Sports,17,49,34.11,S050,West,38,2023-10-31 23:18:55.621742,Water Bottle,https://example.com/images/P0962.jpg
P0963,Home Goods,42,39,156.92,S026,North,22,2024-01-19 23:18:55.621742,Curtains,https://example.com/images/P0963.jpg
P0964,Electronics,36,21,328.98,S036,East,47,2024-03-02 23:18:55.621742,Headphones,https://example.com/images/P0964.jpg
P0965,Clothing,85,45,374.61,S002,East,47,2023-12-10 23:18:55.621742,T-Shirt,https://example.com/images/P0965.jpg
P0966,Health,81,10,36.32,S036,West,38,2024-03-18 23:18:55.621742,First Aid Kit,https://example.com/images/P0966.jpg
P0967,Food,46,28,348.46,S012,South,54,2024-07-12 23:18:55.621742,Pasta,https://example.com/images/P0967.jpg
P0968,Electronics,63,30,444.43,S007,East,54,2023-11-12 23:18:55.621742,Headphones,https://example.com/images/P0968.jpg
P0969,Health,88,9,260.45,S028,West,28,2024-05-26 23:18:55.621742,First Aid Kit,https://example.com/images/P0969.jpg
P0970,Home Goods,70,22,145.41,S045,West,14,2023-12-20 23:18:55.621742,Curtains,https://example.com/images/P0970.jpg
P0971,Health,75,17,71.86,S025,West,53,2023-12-02 23:18:55.621742,Vitamins,https://example.com/images/P0971.jpg
P0972,Sports,13,28,45.38,S046,South,56,2024-03-01 23:18:55.621742,Soccer Ball,https://example.com/images/P0972.jpg
P0973,Home Goods,70,34,476.37,S009,West,14,2024-06-02 23:18:55.621742,Table,https://example.com/images/P0973.jpg
P0974,Sports,68,49,357.85,S002,North,44,2024-08-24 23:18:55.621742,Tennis Racket,https://example.com/images/P0974.jpg
P0975,Health,67,17,320.32,S034,South,20,2024-01-05 23:18:55.621742,Thermometer,https://example.com/images/P0975.jpg
P0976,Food,85,34,8.9,S007,South,19,2024-09-21 23:18:55.621742,Snacks,https://example.com/images/P0976.jpg
P0977,Home Goods,64,45,469.16,S020,West,51,2024-09-22 23:18:55.621742,Carpet,https://example.com/images/P0977.jpg
P0978,Home Goods,78,46,335.04,S011,East,57,2024-01-20 23:18:55.621742,Chair,https://example.com/images/P0978.jpg
P0979,Clothing,68,38,128.99,S010,West,43,2024-09-09 23:18:55.621742,Shoes,https://example.com/images/P0979.jpg
P0980,Health,44,49,101.72,S014,West,49,2023-11-28 23:18:55.621742,Supplements,https://example.com/images/P0980.jpg
P0981,Sports,12,36,360.05,S033,South,11,2024-10-05 23:18:55.621742,Yoga Mat,https://example.com/images/P0981.jpg
P0982,Sports,77,14,106.52,S035,East,16,2024-06-28 23:18:55.621742,Water Bottle,https://example.com/images/P0982.jpg
P0983,Food,44,36,408.34,S019,West,32,2024-08-06 23:18:55.621742,Juice,https://example.com/images/P0983.jpg
P0984,Clothing,70,30,486.28,S023,South,29,2024-01-06 23:18:55.621742,Jacket,https://example.com/images/P0984.jpg
P0985,Health,54,47,433.74,S037,North,40,2023-11-13 23:18:55.621742,Supplements,https://example.com/images/P0985.jpg
P0986,Health,33,31,379.32,S019,West,19,2024-06-16 23:18:55.621742,Thermometer,https://example.com/images/P0986.jpg
P0987,Health,10,12,322.04,S014,West,23,2024-02-03 23:18:55.621742,First Aid Kit,https://example.com/images/P0987.jpg
P0988,Home Goods,22,36,132.04,S005,West,26,2024-05-31 23:18:55.621742,Chair,https://example.com/images/P0988.jpg
P0989,Home Goods,51,26,266.41,S022,South,55,2024-04-10 23:18:55.621742,Chair,https://example.com/images/P0989.jpg
P0990,Clothing,22,38,437.37,S006,South,52,2024-09-24 23:18:55.621742,Sunglasses,https://example.com/images/P0990.jpg
P0991,Home Goods,79,21,205.85,S035,East,59,2023-12-04 23:18:55.621742,Candle,https://example.com/images/P0991.jpg
P0992,Health,46,15,308.57,S035,North,35,2023-12-16 23:18:55.621742,Thermometer,https://example.com/images/P0992.jpg
P0993,Health,16,20,160.17,S015,North,11,2024-07-13 23:18:55.621742,Toothpaste,https://example.com/images/P0993.jpg
P0994,Sports,5,18,224.83,S009,West,30,2024-09-13 23:18:55.621742,Dumbbells,https://example.com/images/P0994.jpg
P0995,Food,20,48,30.55,S004,North,50,2023-11-08 23:18:55.621742,Cookies,https://example.com/images/P0995.jpg
P0996,Home Goods,65,10,213.52,S046,North,38,2023-11-16 23:18:55.621742,Curtains,https://example.com/images/P0996.jpg
P0997,Sports,91,48,37.02,S015,West,53,2024-05-28 23:18:55.621742,Bicycle Helmet,https://example.com/images/P0997.jpg
P0998,Sports,98,18,104.2,S035,North,38,2023-11-16 23:18:55.621742,Soccer Ball,https://example.com/images/P0998.jpg
P0999,Electronics,60,30,41.95,S002,North,25,2024-04-23 23:18:55.621742,Tablet,https://example.com/images/P0999.jpg
P1000,Sports,52,31,384.69,S034,West,24,2024-03-23 23:18:55.621742,Tennis Racket,https://example.com/images/P1000.jpg
